name,price,availability,source_url,category,id,currency,image_url,scraped_at,rating
Pokemon White Version 2,79.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,979,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Pokemon Shield,46.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,980,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Shin Megami Tensei: Strange Journey,48.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,981,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
MDK 2: Armageddon,79.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,982,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Jarrett & Labonte Stock Car Racing,77.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,983,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Fur Fighters,74.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,984,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Puppeteer,84.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,985,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Under Night In-Birth Exe:Late,83.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,986,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Sega Ages: Thunder Force AC,80.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,987,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Titan Quest: Immortal Throne,84.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,988,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Prison Architect,69.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,989,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
La-Mulana (Remake),71.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,990,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Saviors of Sapphire Wings & Stranger of Sword City Revisited,72.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,991,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Ironcast,79.99,In Stock,https://sandbox.oxylabs.io/products?page=31,,992,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Wonder Boy: The Dragon's Trap,77.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,993,EUR,/assets/action-adventure.svg,2025-12-17 11:41:38,
SpellForce 2: Shadow Wars,76.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,994,EUR,/assets/role-playing.svg,2025-12-17 11:41:38,
Fritz 8 Deluxe,67.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,995,EUR,/assets/miscellaneous.svg,2025-12-17 11:41:38,
Dishonored: Definitive Edition,77.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,996,EUR,/assets/action-adventure.svg,2025-12-17 11:41:38,
Etrian Odyssey V: Beyond the Myth,80.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,997,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Lumines Supernova,81.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,998,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Hoyle Majestic Chess,72.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,999,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
MLB 15: The Show,77.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1000,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Monster Hunter Generations Ultimate,86.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1001,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Dishonored: The Knife of Dunwall,83.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1002,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Company of Heroes 2,22.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1003,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
RiME,78.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1004,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Natural Selection 2,85.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1005,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Red Steel 2,85.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1006,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Ninjatown,84.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1007,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
MotoGP '06,74.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1008,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Dandy Ace,87.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1009,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Mr. Driller: Drill Land,81.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1010,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Wintermoor Tactics Club,80.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1011,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
A Short Hike,85.99,Out of Stock,https://sandbox.oxylabs.io/products?page=32,,1012,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Blazing Beaks,81.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1013,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Octahedron,71.99,Out of Stock,https://sandbox.oxylabs.io/products?page=32,,1014,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Style Savvy: Styling Star,78.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1015,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Samorost 3,78.99,Out of Stock,https://sandbox.oxylabs.io/products?page=32,,1016,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
The Sims 3: Into the Future,56.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1017,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Wii Fit Plus,75.99,Out of Stock,https://sandbox.oxylabs.io/products?page=32,,1018,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
FATE,77.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1019,EUR,/assets/role-playing.svg,2025-12-17 11:41:38,
Ultimate Brain Games,85.99,Out of Stock,https://sandbox.oxylabs.io/products?page=32,,1020,EUR,/assets/miscellaneous.svg,2025-12-17 11:41:38,
Disney's Lilo & Stitch,74.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1021,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Asheron's Call Dark Majesty,76.99,Out of Stock,https://sandbox.oxylabs.io/products?page=32,,1022,EUR,/assets/role-playing.svg,2025-12-17 11:41:38,
Gran Turismo 5 Prologue,70.99,In Stock,https://sandbox.oxylabs.io/products?page=32,,1023,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Valorant,50.99,Out of Stock,https://sandbox.oxylabs.io/products?page=32,,1024,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Dragonshard,75.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1025,EUR,/assets/strategy.svg,2025-12-17 11:41:38,
This War of Mine: Complete Edition,82.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1026,EUR,/assets/strategy.svg,2025-12-17 11:41:38,
Icewind Dale: Enhanced Edition,74.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1027,EUR,/assets/role-playing.svg,2025-12-17 11:41:38,
Yo-kai Watch 3,83.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1028,EUR,/assets/role-playing.svg,2025-12-17 11:41:38,
Gravity Rush 2,81.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1029,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Castlevania: The Dracula X Chronicles,82.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1030,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Blaster Master Zero III,80.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1031,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
NHL 19,52.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1032,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Super Time Force Ultra,65.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1033,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Day of Defeat: Source,90.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1034,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Pokemon Sword,46.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1035,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Battlefield 2142,68.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1036,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Fantasy General II: Invasion,72.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1037,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Super Mega Baseball: Extra Innings,71.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1038,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
EA Sports Active More Workouts,80.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1039,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
A Boy and His Blob,83.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1040,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Vampire: The Masquerade - Bloodlines,89.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1041,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
OneShot,88.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1042,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Score Rush Extended,72.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1043,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
MX Unleashed,87.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1044,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
NHL 2K2,87.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1045,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Fire Pro Wrestling,80.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1046,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Pilotwings 64,81.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1047,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
"Warhammer 40,000: Dawn of War II - Retribution",77.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1048,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Zero D Beat Drop,80.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1049,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
F.I.S.T.: Forged In Shadow Torch,73.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1050,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
ZEN Pinball,78.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1051,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
"Bury Me, My Love",31.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1052,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Ghost 1.0,74.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1053,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Bit.Trip Beat,85.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1054,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Donkey Kong Country 2,86.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1055,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Cloning Clyde,81.99,In Stock,https://sandbox.oxylabs.io/products?page=33,,1056,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:38,
Pokemon Conquest,83.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1057,EUR,/assets/strategy.svg,2025-12-17 11:41:40,
Grand Theft Auto Online,58.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1058,EUR,/assets/action-adventure.svg,2025-12-17 11:41:40,
Faeria,72.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1059,EUR,/assets/miscellaneous.svg,2025-12-17 11:41:40,
Panzer Corps,76.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1060,EUR,/assets/strategy.svg,2025-12-17 11:41:40,
Trauma Center: Second Opinion,80.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1061,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Double Fine Happy Action Theater,62.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1062,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Final Fantasy Pixel Remaster,55.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1063,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Tooth and Tail,78.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1064,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Madden NFL 19,20.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1065,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Men of War,80.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1066,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Blossom Tales: The Sleeping King,79.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1067,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Fallen Enchantress: Legendary Heroes,77.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1068,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Medal of Honor Frontline,75.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1069,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Star Wars Pinball: Heroes Within,52.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1070,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Tales of Monkey Island Chapter 4: The Trial and Execution of Guybrush Threepwood,75.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1071,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Penny Arcade Adventures: Episode Two,74.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1072,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Splashdown: Rides Gone Wild,86.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1073,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
MotoGP 3,81.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1074,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
War of the Monsters,88.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1075,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Incredible Crisis,80.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1076,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Time Commando,83.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1077,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
SoulCalibur: Broken Destiny,66.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1078,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Lufia: Curse of the Sinistrals,77.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1079,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Links 2004,85.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1080,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:41,
Super Bomberman R Online,72.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1081,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:41,
The Sims 4: Cats & Dogs,50.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1082,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:41,
Sins of a Solar Empire: Entrenchment,73.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1083,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:41,
FIFA Soccer 09 All-Play,83.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1084,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:41,
"Pokemon: Let's Go, Eevee!",63.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1085,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:41,
Lock's Quest,83.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1086,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:41,
The Last Story,85.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1087,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:41,
Untitled Goose Game,69.99,In Stock,https://sandbox.oxylabs.io/products?page=34,,1088,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:41,
Nidhogg 2,65.99,In Stock,https://sandbox.oxylabs.io/products?page=35,,1089,EUR,/assets/action.svg,2025-12-17 11:41:40,
BOXBOY!,81.99,In Stock,https://sandbox.oxylabs.io/products?page=35,,1090,EUR,/assets/puzzle.svg,2025-12-17 11:41:40,
Kingdom Hearts III,82.99,In Stock,https://sandbox.oxylabs.io/products?page=35,,1091,EUR,/assets/action-rpg.svg,2025-12-17 11:41:40,
Dragon's Crown Pro,79.99,In Stock,https://sandbox.oxylabs.io/products?page=35,,1092,EUR,/assets/action.svg,2025-12-17 11:41:40,
Alwa's Legacy,84.99,In Stock,https://sandbox.oxylabs.io/products?page=35,,1093,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Aaero: Complete Edition,80.99,In Stock,https://sandbox.oxylabs.io/products?page=35,,1094,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Stealth Bastard Deluxe,77.99,In Stock,https://sandbox.oxylabs.io/products?page=35,,1095,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
Kingdoms of Amalur: Reckoning,78.99,In Stock,https://sandbox.oxylabs.io/products?page=35,,1096,EUR,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-12-17 11:41:40,
